index,frase_id,total_annotations,identidade,aparencia,papel_social,habilidades,valores,comportamentos,outros,valid_annotations,majority_vote,agreement_rate,frase,tem_padrao,real_class
6142,1738544,2,0,0,0,0,1,1,0,2,valores,50.0,ele é justo e é fiel e jamais esquece os seus.,Male,sim
6143,1738552,4,1,0,1,0,1,1,0,4,identidade,50.0,Ele é o consolador que enchuga o planto seu.,Male,sim
6144,1738598,1,0,1,0,0,0,0,0,1,aparencia,50.0,Tereza era uma menina linda.,Female,sim
6145,1738665,1,1,0,0,0,0,0,0,1,identidade,50.0,Tereza era uma menina linda que vivia na.,Female,sim
6146,1738939,3,2,1,0,0,0,0,0,3,identidade,100.0,Pra mim elas são iguais.,Female,sim
6147,1739184,1,0,0,1,0,0,0,0,1,papel_social,50.0,Atendia a qualquer um: doutores ou homens comuns.,Male,sim
6148,1739333,4,0,0,0,1,1,2,0,4,comportamentos,100.0,Ela não merecia tamanha ingratidão.,Female,sim
6149,1739805,2,1,0,0,0,0,1,0,2,comportamentos,50.0,Maria era muito legal.,Female,sim
6150,1740163,3,1,0,0,0,0,2,0,3,comportamentos,100.0,"Ou um homem pequenino, que tem medo de mulhé,.",Male,sim
6151,1740164,2,0,1,0,0,0,1,0,2,aparencia,50.0,"Ou um homem pequenino, que tem medo de mulhé....",Male,sim
6152,1740874,2,1,0,0,1,0,0,0,2,habilidades,50.0,Ela é boa demais..,Female,sim
6153,1740899,3,1,2,0,0,0,0,0,3,aparencia,100.0,"para ela ficar mais bonita,.",Female,sim
6154,1741601,2,1,1,0,0,0,0,0,2,identidade,50.0,Deus quanta mulher bonita.,Female,sim
6155,1741830,3,0,0,0,0,1,2,0,3,comportamentos,100.0,E a mulher namoradeira eu passo o coro e.,Female,sim
6156,1742211,0,0,0,0,0,0,0,0,0,,0.0,Deus que filha linda...,Female,sim
6157,1742215,0,0,0,0,0,0,0,0,0,,0.0,a filha morena clara a mãe é cor de canela.,Female,sim
6158,1742223,1,1,0,0,0,0,0,0,1,identidade,50.0,Mulheres iguais a elas no mundo...,Female,sim
6159,1742238,2,0,2,0,0,0,0,0,2,aparencia,100.0,Deus que filha linda..,Female,sim
6160,1742253,4,0,1,0,1,0,2,0,4,comportamentos,100.0,Mulheres iguais à elas no mundo...,Female,sim
6161,1743248,1,0,0,0,0,0,0,1,1,outros,50.0,"de uma mulher urbana, e.",Female,sim
6162,1743477,2,0,0,0,0,0,1,1,2,comportamentos,50.0,"Eu fico ruim, ela acha ruim.",Female,sim
6163,1743725,1,0,1,0,0,0,0,0,1,aparencia,50.0,Tem até mulher bonita.,Female,sim
6164,1743823,5,1,1,1,0,0,2,0,5,comportamentos,100.0,"Só quer prazer, mulher ruim, fantoche sexual..",Female,sim
6165,1744175,2,1,0,0,0,0,1,0,2,identidade,50.0,Ele tá desesperado liga todo dia.,Male,sim
6166,1744554,3,1,2,0,0,0,0,0,3,aparencia,100.0,Ela não tem noção do quanto ela é linda.,Female,sim
6167,1744764,2,1,0,0,0,0,1,0,2,identidade,50.0,O meu pai com uma mulher diferente.,Female,sim
6168,1745103,1,0,0,0,0,0,0,1,1,outros,50.0,Me dá pena pensar nessas mulheres lindas amanhã de ressaca.,Female,sim
6169,1745326,1,1,0,0,0,0,0,0,1,identidade,50.0,Ele é o vencedor da cruz.,Male,sim
6170,1745917,1,1,0,0,0,0,0,0,1,identidade,50.0,"Ele era um rapaz humilhado, calado e sofrido.",Male,sim
6171,1745951,4,1,0,2,0,0,1,0,4,papel_social,100.0,Ele agora é amigo e servo do.,Male,sim
6172,1746020,4,2,0,0,0,2,0,0,4,identidade,100.0,"Um certo homem fazendeiro, cheio do dinheiro, irreverente ateu.",Male,sim
6173,1746023,2,0,0,1,0,1,0,0,2,papel_social,50.0,"Mas ele tinha um agregado, um homem honrado servo do.",Male,sim
6174,1746139,1,0,0,0,0,0,1,0,1,comportamentos,50.0,A ponte móvel ele atento manejava.,Male,sim
6175,1746143,3,1,0,0,1,0,0,1,3,identidade,50.0,Aquele homem caprichoso e dedicado.,Male,sim
6176,1746145,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Em quanto ele trabalhava ali contente.,Male,sim
6177,1746151,2,0,0,0,0,0,2,0,2,comportamentos,100.0,"Seu filho não escutou, ele ficou desnorteado.",Male,sim
6178,1746231,1,1,0,0,0,0,0,0,1,identidade,50.0,Ele é professor.,Male,sim
6179,1746302,3,1,0,0,0,1,1,0,3,identidade,50.0,O homem mal será jugado.,Male,sim
6180,1746424,1,0,0,0,0,0,0,1,1,outros,50.0,"A alma do homem redimi, o amor não oprime.",Male,sim
6181,1746455,0,0,0,0,0,0,0,0,0,,0.0,Quando ele aqui viveu foi um homem destemido.,Male,sim
6182,1746554,2,1,0,0,0,0,0,1,2,outros,50.0,cinco pães e dois peixinhos para ele sozinho estavam bom.,Male,sim
6183,1746736,6,2,0,1,2,0,1,0,6,identidade,100.0,Ela é veterana da guerra da itália.,Female,sim
6184,1746786,3,2,0,0,0,0,1,0,3,identidade,100.0,"Fox, tiete era moça fanática.",Female,sim
6185,1747070,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Filó não era mole não.,Female,sim
6186,1747305,4,2,0,0,0,2,0,0,4,identidade,100.0,"Nascimento, esse bandido me detesta, se eu não sou mulher honesta, ele ofendia o meu pudor"".",Female,sim
6187,1747565,2,1,0,0,0,0,0,1,2,outros,50.0,Desses que já não tem mais (E ele era ainda bem rapaz!).,Male,sim
6188,1748563,1,0,0,1,0,0,0,0,1,papel_social,50.0,Não é porque ele é meu pai.,Male,sim
6189,1748579,4,1,0,0,1,0,2,0,4,comportamentos,100.0,Esse homem tão direito.,Male,sim
6190,1749011,7,2,2,0,1,1,1,0,7,identidade,100.0,que ela é maravilhosa e que eu tô afim.,Female,sim
6191,1749031,1,0,1,0,0,0,0,0,1,aparencia,50.0,"ela é charmosa, um tremendo avião.",Female,sim
6192,1749196,3,1,0,0,0,1,1,0,3,identidade,50.0,Sou um homem maduro e estou mais do que pronto.,Male,sim
6193,1749262,2,0,0,0,0,0,1,1,2,outros,50.0,Mesmo que você não volte eu vou te esperar.,N,nao
6194,1749788,4,1,0,0,0,1,2,0,4,comportamentos,100.0,"ela ainda é virgem, não tem hora pra voltar,.",Female,sim
6195,1749791,3,1,0,0,0,1,1,0,3,identidade,50.0,"Essa garota é top, ela é rock roll,.",Female,sim
6196,1749793,3,2,0,1,0,0,0,0,3,identidade,100.0,"Essa garota é top, ela é rock star,.",Female,sim
6197,1750076,3,0,0,1,1,0,1,0,3,papel_social,50.0,Tá de namorado novo.,Male,sim
6198,1750135,1,1,0,0,0,0,0,0,1,identidade,50.0,Nossa ela é doce de mais.,Female,sim
6199,1750139,3,1,0,0,0,0,2,0,3,comportamentos,100.0,Ela é doce de mais.,Female,sim
6200,1750332,2,1,0,0,0,0,1,0,2,identidade,50.0,Ela ta feliz agora.,Female,sim
6201,1751535,4,1,0,0,0,1,2,0,4,comportamentos,100.0,Elas tão loucas!.,Female,sim
6202,1751536,2,1,0,0,0,0,1,0,2,identidade,50.0,"É só chegar e beijar, elas tão loucas.",Female,sim
6203,1751540,0,0,0,0,0,0,0,0,0,,0.0,E as meninas estão loucas na balada.,Female,sim
6204,1751947,3,2,1,0,0,0,0,0,3,identidade,100.0,"Ela é maravilhosa, olha que sorriso lindo.",Female,sim
6205,1752163,2,1,1,0,0,0,0,0,2,identidade,50.0,Essa mulher é tentação.,Female,sim
6206,1752177,2,1,0,0,0,0,1,0,2,identidade,50.0,Essa mulher é meio louca.,Female,sim
6207,1752183,4,0,2,0,0,0,2,0,4,aparencia,100.0,tá sempre sorridente ela tá sempre bela.,Female,sim
6208,1752251,4,1,0,0,0,2,1,0,4,valores,100.0,Nazaré porque ele é fiel.,Male,sim
6209,1752327,5,1,0,1,1,1,1,0,5,identidade,50.0,Ele é meu equilíbrio.,Male,sim
6210,1752332,3,2,0,0,0,0,1,0,3,identidade,100.0,Com ele sou valente.,Male,sim
6211,1752367,4,1,0,0,0,1,2,0,4,comportamentos,100.0,Um dia você vai pagar por tudo que fez sendo um homem cruel.,Male,sim
6212,1752726,4,1,0,0,1,0,2,0,4,comportamentos,100.0,Ele foi fiel em seus ensinamentos.,Male,sim
6213,1752783,4,0,0,0,1,1,1,1,4,habilidades,50.0,"Ele está o lobo não passa, e no seu rediu não pode chegar.",Male,sim
6214,1752795,3,2,0,0,1,0,0,0,3,identidade,100.0,Ele é vencedor sem comparação.,Male,sim
6215,1752815,3,0,0,0,0,1,2,0,3,comportamentos,100.0,Ele é justo e é fiel e jamais esquece os seus.,Male,sim
6216,1752822,3,1,0,0,0,0,0,2,3,outros,100.0,Ele é o consolador que enxuga o planto seu.,Male,sim
6217,1752979,2,1,0,0,0,0,0,1,2,identidade,50.0,"Ele aqui viveu foi um homem destemido, demonstrou fé e coragem..",Male,sim
6218,1753025,3,1,0,1,1,0,0,0,3,habilidades,50.0,"Chico é forte, vai passar no teste.",Male,sim
6219,1753192,4,2,1,1,0,0,0,0,4,identidade,100.0,Ele é caminho o resto é vereda.,Male,sim
6220,1753372,3,0,0,0,1,0,2,0,3,comportamentos,100.0,Ele está pronto para festejar de novo.,Male,sim
6221,1753412,2,0,2,0,0,0,0,0,2,aparencia,100.0,Da mulher mais bonita do mundo!.,Female,sim
6222,1753415,1,1,0,0,0,0,0,0,1,identidade,50.0,Ela é a mulher mais divina.,Female,sim
6223,1753534,7,2,0,0,1,2,2,0,7,identidade,100.0,"Ele é amigo, ele é justo é fiel.",Male,sim
6224,1753946,4,2,0,1,0,0,1,0,4,identidade,100.0,porque sou um homem casado e arrumei outra mulher.,Male,sim
6225,1753957,0,0,0,0,0,0,0,0,0,,0.0,minha mulher é bonita e é faceira.,Female,sim
6226,1753985,2,0,0,0,0,0,0,2,2,outros,100.0,Pra ele é o fim; mas a tua história.,Male,sim
6227,1753996,0,0,0,0,0,0,0,0,0,,0.0,Pra ele é o fim mas a tua história.,Male,sim
6228,1754099,3,1,0,0,0,1,1,0,3,identidade,50.0,Há uma menina frágil e angelical...,Female,sim
6229,1754179,2,0,2,0,0,0,0,0,2,aparencia,100.0,"Mulher maravilha, modelo do mundo.",Female,sim
6230,1754192,3,1,2,0,0,0,0,0,3,aparencia,100.0,"Mulher bonita, festa e cerveja gelada.",Female,sim
6231,1754242,4,1,0,0,2,1,0,0,4,habilidades,100.0,E ela é uma artista coberta de fama.,Female,sim
6232,1754243,5,2,2,0,0,1,0,0,5,identidade,100.0,Ela é a deusa divina do mundo.,Female,sim
6233,1754248,6,2,2,0,1,1,0,0,6,identidade,100.0,Da mulher mais linda que droga de vida.,Female,sim
6234,1755054,1,0,0,0,0,0,0,1,1,outros,50.0,Sem ela sou bom dia de ressaca em dia de segunda-feira.,Female,sim
6235,1755135,0,0,0,0,0,0,0,0,0,,0.0,"Garota adolescente, senhorita minha jovem senhora, dona.",Female,sim
6236,1755650,1,0,1,0,0,0,0,0,1,aparencia,50.0,As vezes eu acho que ela é miragem.,Female,sim
6237,1755651,3,1,0,0,0,1,1,0,3,identidade,50.0,Ela é covardia.,Female,sim
6238,1755653,1,1,0,0,0,0,0,0,1,identidade,50.0,Ela é uma viagem.,Female,sim
6239,1755655,5,1,0,1,1,1,1,0,5,identidade,50.0,Ela é uma deusa e eu sou submisso.,Female,sim
6240,1756001,0,0,0,0,0,0,0,0,0,,0.0,Sou menino maluquinho caidinho por você.,Male,sim
6241,1756243,4,0,2,0,0,0,2,0,4,aparencia,100.0,"Domingo lá vem ela caminhando sempre bela, me consolar..",Female,sim
6242,1756362,2,0,0,0,0,1,1,0,2,valores,50.0,Do pecado todo homem pecador.,Male,sim
6243,1756478,1,0,0,0,0,0,0,1,1,outros,50.0,Confesso pra você ele é o cara perfeito.,Male,sim
6244,1756596,2,0,0,0,0,0,2,0,2,comportamentos,100.0,E no meio da balada ela chega atrapalhada.,Female,sim
6245,1756676,5,2,0,1,0,1,1,0,5,identidade,100.0,Ele somos bons amigos.,Male,sim
6246,1756678,4,1,0,0,1,1,1,0,4,identidade,50.0,"Eu sou o menino, Ele é o colo pra eu deitar..",Male,sim
6247,1756679,1,0,0,0,0,1,0,0,1,valores,50.0,"Eu sou a ovelha, Ele é o pastor jamais vai me deixar..",Male,sim
6248,1756909,1,0,0,0,1,0,0,0,1,habilidades,50.0,Ele é capaz de entrar..,Male,sim
6249,1757006,1,0,0,0,0,1,0,0,1,valores,50.0,Ele está presente.,Male,sim
6250,1757315,4,1,0,0,1,1,1,0,4,identidade,50.0,"Ele é soberano, se importa com os humanos.",Male,sim
6251,1757420,2,0,0,1,0,0,0,1,2,outros,50.0,Sabe que ele é dono do.,Male,sim
6252,1757439,0,0,0,0,0,0,0,0,0,,0.0,"Eu sirvo a ele, adoro ele, dependo dele, ele é meu rei.",Male,sim
6253,1757556,1,0,0,0,0,1,0,0,1,valores,50.0,"Porque ele é dono de tudo, dono da vida que eu levo;.",Male,sim
6254,1757603,3,0,0,0,1,0,1,1,3,outros,50.0,Menino mata gigante.,Male,sim
6255,1757642,5,1,0,1,1,1,1,0,5,identidade,50.0,Sabe que ele é o dono do poder.,Male,sim
6256,1757663,2,2,0,0,0,0,0,0,2,identidade,100.0,"Dependo dele, Ele é meu rei.",Male,sim
6257,1757758,5,2,0,1,0,1,1,0,5,identidade,100.0,Nosso rei é muito forte.,Male,sim
6258,1757908,3,0,1,0,0,1,1,0,3,aparencia,50.0,O quanto ele é grande e fiel.,Male,sim
6259,1757929,2,1,0,0,0,1,0,0,2,valores,50.0,"Deus é cem por cento, adore e glorifique, ele é o rei da glória.",Male,sim
6260,1757953,6,1,2,1,1,1,0,0,6,aparencia,100.0,"Elias homem forte, servo do.",Male,sim
6261,1757993,5,1,0,0,1,1,2,0,5,comportamentos,100.0,Ele é poderoso eu provo pra vocês.,Male,sim
6262,1758257,1,0,0,0,0,0,0,1,1,outros,50.0,E você por ele vai ser coroado.,Male,sim
6263,1758315,4,1,1,0,0,1,1,0,4,aparencia,50.0,Essa mulher não pesta.,Female,sim
6264,1759033,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Vai cartinha querida guiada pela minha dor.,Female,sim
6265,1759506,2,1,0,0,1,0,0,0,2,identidade,50.0,Esposa boa e direita.,Female,sim
6266,1759957,2,0,2,0,0,0,0,0,2,aparencia,100.0,"Ela é jovem, tão bonita.",Female,sim
6267,1760200,3,0,1,0,1,0,1,0,3,comportamentos,50.0,Se a mulher é boa eu vou firme com o meu papo.,Female,sim
6268,1760204,1,0,1,0,0,0,0,0,1,aparencia,50.0,Estou sempre aceso onde tem mulher bonita.,Female,sim
6269,1760214,2,2,0,0,0,0,0,0,2,identidade,100.0,Isso tá tirando o sono de um homem simples como eu.,Male,sim
6270,1760853,1,0,0,0,0,0,0,1,1,outros,50.0,Ai nois vai dormir tranqüilo pra no outro dia nois.,Male,sim
6271,1760954,5,2,0,2,0,0,1,0,5,identidade,100.0,Mas ela é dona do pedaço.,Female,sim
6272,1761591,4,2,1,0,1,0,0,0,4,identidade,100.0,Ela é cheia de axé.,Female,sim
6273,1761622,1,1,0,0,0,0,0,0,1,identidade,50.0,"Ela é alegria,.",Female,sim
6274,1761626,5,2,0,1,1,0,0,1,5,identidade,100.0,Alo mulher brasileira.,Female,sim
6275,1761822,2,1,1,0,0,0,0,0,2,identidade,50.0,"Na mão de moça bonita, mais uma jóia ele tem.",Female,sim
6276,1761894,1,0,0,0,1,0,0,0,1,habilidades,50.0,Porque ele é o mentor do que há.,Male,sim
6277,1762094,4,2,0,0,1,1,0,0,4,identidade,100.0,Ele agora é guerreiro do universo e tem fogo em suas.,Male,sim
6278,1762102,4,2,0,0,0,2,0,0,4,identidade,100.0,E Deus sempre esta por perto porque ele é fiel.,Male,sim
6279,1762154,3,1,0,0,0,2,0,0,3,valores,100.0,"Jesus que te ama, se você olhar de lado vai notar, sua presença sem falência, ele é o amigo mais preciso, se você olhar pra frente vai caminhar mais contente pois na frente te espera um paraíso..",Male,sim
6280,1762499,2,0,0,0,1,0,0,1,2,outros,50.0,Ele está pronto pra lutar contigo.,Male,sim
6281,1762796,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Ele está pronto pra sempre ficar do seu lado.,Male,sim
6282,1762921,3,1,0,0,0,0,2,0,3,comportamentos,100.0,Nosso rei é vencedor.,Male,sim
6283,1763692,4,2,0,1,0,0,1,0,4,identidade,100.0,E a minha namorada é sua amiga.,Female,sim
6284,1763953,5,2,0,0,1,0,2,0,5,identidade,100.0,Se ela é doida eu sou mais.,Female,sim
6285,1764099,1,0,0,1,0,0,0,0,1,papel_social,50.0,"Vovó disse, quando eu nascer esse menino vai ser rei.",Male,sim
6286,1764173,3,1,2,0,0,0,0,0,3,aparencia,100.0,"Arranjei uma gata, ela é bonita, é um avião.",Female,sim
6287,1764190,3,1,0,0,0,0,1,1,3,outros,50.0,Corro de mulher briguenta.,Female,sim
6288,1764226,3,1,0,0,0,0,2,0,3,comportamentos,100.0,Eu faço ela ficar louca só na base do retoço.,Female,sim
6289,1764388,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Pra você homem chorando deve ser muito engraçado.,Male,sim
6290,1764419,3,1,0,0,0,1,1,0,3,identidade,50.0,"Ela é malcriada, só fica provocando.",Female,sim
6291,1764687,2,0,0,0,0,0,1,1,2,outros,50.0,ENQUANTO ELES BEBEM.,Male,sim
6292,1764694,1,0,0,0,0,0,1,0,1,comportamentos,50.0,ELES BEBEM PRA CARAI.,Male,sim
6293,1765545,4,2,2,0,0,0,0,0,4,identidade,100.0,O Homem preto e pobre é uma espécie em extinção.,Male,sim
6294,1766658,3,2,0,1,0,0,0,0,3,identidade,100.0,Descobriu que eu sou o homem certo pra viver.,Male,sim
6295,1767218,0,0,0,0,0,0,0,0,0,,0.0,"Eu sou o homem mais feliz, eu sou feliz.",Male,sim
6296,1769266,4,2,0,1,0,1,0,0,4,identidade,100.0,Ela é comprometida ela já tem namorado.,Female,sim
6297,1769344,3,1,0,0,0,0,2,0,3,comportamentos,100.0,"Se ela é ciumenta, muito chato isso é normal.",Female,sim
6298,1769345,2,1,0,0,0,0,0,1,2,outros,50.0,"Se ela foi escolhida, é porque é especial e não.",Female,sim
6299,1769763,3,2,1,0,0,0,0,0,3,identidade,100.0,Gonzaga era preto e era o rei do baião.,Male,sim
6300,1769796,3,2,1,0,0,0,0,0,3,identidade,100.0,Negra mulher preta.,Female,sim
6301,1770652,4,0,0,1,0,2,1,0,4,valores,100.0,A mulher escolheria o homem certo.,Male,sim
6302,1771210,1,1,0,0,0,0,0,0,1,identidade,50.0,Pequena princesa és a primavera.,Female,sim
6303,1771223,3,1,2,0,0,0,0,0,3,aparencia,100.0,pequena princesa és a primavera.,Female,sim
6304,1773201,5,1,0,1,1,1,1,0,5,valores,50.0,Com seu marido nobre ela não se deu bem.,Male,sim
6305,1773680,2,1,0,1,0,0,0,0,2,papel_social,50.0,Ela é filha de.,Female,sim
6306,1773874,3,0,2,0,1,0,0,0,3,aparencia,100.0,A moça linda vive a pensar.,Female,sim
6307,1774197,3,2,0,0,0,1,0,0,3,identidade,100.0,Sou filho de mãe preta.,Female,sim
6308,1774484,3,2,0,0,0,0,1,0,3,identidade,100.0,Eu sou um menino bem bamba.,Male,sim
6309,1774485,1,1,0,0,0,0,0,0,1,identidade,50.0,Eu sou um garoto bem bamba.,Male,sim
6310,1774656,2,0,0,0,0,1,1,0,2,valores,50.0,Trocou seu amor ardente por um moço requintado.,Male,sim
6311,1774760,1,0,0,0,0,0,1,0,1,comportamentos,50.0,"Mulher preguiçosa, mulher tão dengosa, mulher.",Female,sim
6312,1774762,1,1,0,0,0,0,0,0,1,identidade,50.0,"Mulher tão bacana e cheia de grana, mulher.",Female,sim
6313,1774766,3,1,2,0,0,0,0,0,3,aparencia,100.0,"Olha que moça bonita,.",Female,sim
6314,1774767,5,1,1,0,0,1,2,0,5,comportamentos,100.0,"Olhando pra moça mimosa e faceira,.",Female,sim
6315,1774775,3,1,0,0,0,0,2,0,3,comportamentos,100.0,"Olha a moça inteligente,.",Female,sim
6316,1775003,2,2,0,0,0,0,0,0,2,identidade,100.0,||: O homem não é um animal.,Male,sim
6317,1775140,3,2,0,0,1,0,0,0,3,identidade,100.0,Ele é o líder da comunidade.,Male,sim
6318,1775718,2,1,0,0,0,0,1,0,2,identidade,50.0,Deixa ele ser moleque dessa mulher.,Male,sim
6319,1775937,3,1,0,1,0,0,1,0,3,identidade,50.0,Mulher brasileira que vai ao mercado e pechincha na feira.,Female,sim
6320,1775939,2,1,0,1,0,0,0,0,2,identidade,50.0,Mulher brasileira.......mulher brasileira.,Female,sim
6321,1775947,2,1,0,1,0,0,0,0,2,identidade,50.0,Mulher brasileira.......cidadã brasileira.,Female,sim
6322,1775950,4,1,0,2,1,0,0,0,4,papel_social,100.0,"Ela é delegada, ela é deputada, prefeita e juíza.",Female,sim
6323,1776828,2,1,0,0,0,0,1,0,2,comportamentos,50.0,Pensando em você menina dona do meu coração.,Female,sim
6324,1777059,2,1,0,0,0,1,0,0,2,identidade,50.0,Existem homens maus.,Male,sim
6325,1777076,1,0,0,1,0,0,0,0,1,papel_social,50.0,Que vira homem bom.,Male,sim
6326,1777258,2,1,0,0,0,0,1,0,2,comportamentos,50.0,que ele é sinistro não deixa passar.,Male,sim
6327,1777388,2,1,1,0,0,0,0,0,2,identidade,50.0,Bündchen é preta.,Male,sim
6328,1777551,4,2,2,0,0,0,0,0,4,identidade,100.0,"Ela é breve, ela linda é comovente.",Female,sim
6329,1778121,1,1,0,0,0,0,0,0,1,identidade,50.0,Do coração de um homem bom.,Male,sim
6330,1778350,2,0,0,0,1,0,0,1,2,outros,50.0,Menino é bom ficar de olho aí.,Male,sim
6331,1780805,5,2,0,1,1,1,0,0,5,identidade,100.0,Minha deusa é uma mulher.,Female,sim
6332,1780912,3,1,0,2,0,0,0,0,3,papel_social,100.0,MENINA MOÇA É QUEM MANDA NA ALDEIA.,Female,sim
6333,1781108,3,2,0,1,0,0,0,0,3,identidade,100.0,Eu que fui menino pobre.,Male,sim
6334,1781511,2,1,0,0,0,0,0,1,2,identidade,50.0,Mulher boa é aqui.,Female,sim
6335,1781514,5,0,0,1,1,2,1,0,5,valores,100.0,Mulher boa dá em qualquer lugar....,Female,sim
6336,1781523,2,1,1,0,0,0,0,0,2,aparencia,50.0,E mulher feia?.,Female,sim
6337,1781524,3,0,1,0,0,1,1,0,3,aparencia,50.0,Não existe mulher feia gente boa.,Female,sim
6338,1781531,3,2,0,1,0,0,0,0,3,identidade,100.0,"Mulher brasileira, cidadã brasileira.",Female,sim
6339,1781532,3,2,0,0,1,0,0,0,3,identidade,100.0,E mulher burra?.,Female,sim
6340,1781534,4,2,0,0,1,0,1,0,4,identidade,100.0,Não me fale em mulher burra.,Female,sim
6341,1781552,1,0,0,0,1,0,0,0,1,habilidades,50.0,Que vamos descolar umas mulheres inteligentes....,Female,sim
6342,1781713,2,1,0,0,0,0,1,0,2,comportamentos,50.0,Segure a menina rapaz.,Female,sim
6343,1781893,2,2,0,0,0,0,0,0,2,identidade,100.0,Essa mina era jóia.,Female,sim
6344,1781894,2,0,2,0,0,0,0,0,2,aparencia,100.0,Essa mina era bela.,Female,sim
6345,1781899,2,0,2,0,0,0,0,0,2,aparencia,100.0,Ela era gordinha.,Female,sim
6346,1782143,3,1,0,0,1,0,1,0,3,identidade,50.0,Ela ficou tão feliz.,Female,sim
6347,1783779,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Nóis tem que quebrar eles diferente.,Male,sim
6348,1784372,0,0,0,0,0,0,0,0,0,,0.0,Torno um homem mais forte com destreza coragem o os.,Male,sim
6349,1784577,3,1,0,0,0,0,0,2,3,outros,100.0,Garoto suburbano tipo como: Rio de.,Male,sim
6350,1785168,3,1,0,1,1,0,0,0,3,identidade,50.0,"Ele é rei, coroado pela gente...",Male,sim
6351,1786101,2,1,0,0,1,0,0,0,2,identidade,50.0,Ela estava errada e eu também.,Female,sim
6352,1786117,2,0,0,0,0,0,0,2,2,outros,100.0,E sofre também.,N,nao
6353,1786686,2,1,0,1,0,0,0,0,2,identidade,50.0,Ela é uma luz que chega de repente.,Female,sim
6354,1786734,3,2,0,0,0,1,0,0,3,identidade,100.0,Ela é a terra virgem.,Female,sim
6355,1786787,3,1,0,1,0,0,1,0,3,papel_social,50.0,Que nem mulher traiçoeira.,Female,sim
6356,1787089,2,2,0,0,0,0,0,0,2,identidade,100.0,Garota prodígio.,Female,sim
6357,1787091,2,2,0,0,0,0,0,0,2,identidade,100.0,Menina legal.,Female,sim
6358,1788348,3,2,0,0,0,0,1,0,3,identidade,100.0,que o homem que matou o homem mau era mau também..,Male,sim
6359,1788437,0,0,0,0,0,0,0,0,0,,0.0,"Ele é um sujeito distraído demais,.",Male,sim
6360,1789541,2,1,0,0,0,0,0,1,2,identidade,50.0,Um sagaz homem fumaça.,Male,sim
6361,1790025,3,2,0,0,1,0,0,0,3,identidade,100.0,Mané é mané.,Male,sim
6362,1790591,4,1,2,1,0,0,0,0,4,aparencia,100.0,"Molambo,bendita, princesa bonita, formosa que me conquistou.",Female,sim
6363,1791864,3,2,0,0,0,0,1,0,3,identidade,100.0,"Poderosa, empoderada, Ela é livre.",Female,sim
6364,1791871,6,2,0,0,2,1,1,0,6,identidade,100.0,Ela forte igual.,Female,sim
6365,1791878,1,1,0,0,0,0,0,0,1,identidade,50.0,"Que ela zika memo, muita chuva pra sua garoa.",Female,sim
6366,1792177,4,1,0,1,1,0,1,0,4,identidade,50.0,Eu não sou senhor feudal mas te prometo um reinado.,Male,sim
6367,1792921,0,0,0,0,0,0,0,0,0,,0.0,"Lisboa menina moça, menina.",Female,sim
6368,1793310,0,0,0,0,0,0,0,0,0,,0.0,"Zukuta, menino zukuta.",Male,sim
6369,1793610,4,2,0,2,0,0,0,0,4,identidade,100.0,ele é filho de.,Male,sim
6370,1793657,2,1,0,0,1,0,0,0,2,identidade,50.0,que ele é rei da floresta.,Male,sim
6371,1793663,3,2,0,0,0,0,1,0,3,identidade,100.0,que ele é rei na floresta.,Male,sim
6372,1793974,0,0,0,0,0,0,0,0,0,,0.0,"Ela é de bahia, ela é feiticeira.",Female,sim
6373,1794238,1,1,0,0,0,0,0,0,1,identidade,50.0,Êta mulher traiçoeira.,Female,sim
6374,1794348,3,2,0,0,0,0,1,0,3,identidade,100.0,Maninha é rainha ginga.,Female,sim
