frase_id,frase,majority_vote
2073619,E tem mais ela é linda demais.,aparencia
2073652,Por que ele é um herói.,identidade
2073966,Pois ele é o padrinho de sinhá.,papel_social
2074016,Moça simpática prendada ano ginasial completo.,habilidades
2074033,Pois um moço simpático.,identidade
2074498,"Eu quero mais é a moça bonita que passa,.",aparencia
2074514,"Ele vem saliente, alegre, contente,.",identidade
2074716,"Cantador é cantador,.",identidade
2074984,Da burguesia e dos homens ilustres da.,identidade
2075203,"Claudionor era um rapaz inteligente,.",identidade
2075719,Que em todo lugar mulher sempre é mulher..,identidade
2076622,Tu es a filha pródiga que volta.,outros
2076751,"Ah, eu vivo entre mulheres levianas.",identidade
2078052,"Menina rosa, botão e flor.",papel_social
2078060,"Boneca linda, menina morena.",identidade
2078365,Eu sou um menino grande iaia.,identidade
2079044,Ta cheio de mulher bonita não podia ser melhor.,aparencia
2079045,"Tem mulher casada, tem mulher solteira.",identidade
2079046,"Tem viúva nova, e moça namoradeira.",papel_social
2079050,Cheinho de mulher é bem melhor.,identidade
2079489,Sempre disseram que ele é um caso sério.,outros
2079941,"Soares é japonesa ou não, Banzai!",identidade
2080953,Mulher valente é minha mãe..,identidade
2081764,"Tu é dark, ele rip, ela é punk, todos dançam funk lá.",identidade
2083059,se ela é convertida em terra..,
2083178,"Todo homem rude, todo homem sábio.",comportamentos
2083227,"Gostosa, ela é gostosa.",aparencia
2083244,Mas ela é gostosa.,aparencia
2083270,O homem é um espírito eterno.,identidade
2083271,O homem é um arquetipal eterno..,identidade
2083459,Há 10.000 anos o homem vive feliz.,
2083540,Uma dama milhonária e perigosa.,identidade
2083553,Passam-se os anos o homem vive feliz.,identidade
2083590,Pelas moças bonitas.,aparencia
2083597,"Pelas moças bonitas eu vou torcer, eu vou.",aparencia
2083626,Ela quer ser testada rigorosamente.,comportamentos
2084059,Por duas mulheres sorridentes.,identidade
2084380,Mulher bonita e elegante.,
2084392,Uma linda dama negra.,aparencia
2086462,Ele foi meu camarada.,papel_social
2087139,Ela fica contente.,comportamentos
2087242,"Onde tem mulher bonita, homem não quer ficar só.",identidade
2087916,Que ele mesmo quis.,comportamentos
2088054,"Ele é movimento, se move com o tempo.",comportamentos
2088782,Mulher é flor que sabe ao mundo perfumar.,identidade
2089003,Do lugar moça mais bela.,aparencia
2089263,"Arlindo é pai d'égua, foi passando a régua, eu fiquei logo bão.",identidade
2089392,"Acredite, ela é chic radical.",outros
2089405,Besterol ela acha genial.,valores
2089513,"Tem retrato falado, ele é o bão.",identidade
2089515,"Mas não pegou prisão, ele é o cão.",identidade
2089853,Que ele é o espelho do espelho que sou eu.,identidade
2090066,nosso amor não tem mais jeito ele quase perfeito é dificil ter fim.,outros
2090069,esquece assim nosso amor não tem mais jeito ele quase perfeito é.,outros
2090228,Dia de festa menina namoradeira.,identidade
2090232,Ô menina segura a saia não deixa a saia voar.,outros
2090242,ô menina segura a saia não deixa a saia voar.,habilidades
2090346,Que esse amor me fez um homem sofredor.,identidade
2090387,Ela é boazinha eu meter lhe o pau.,identidade
2090393,Querendo pegar ela por ela ser sozinha.,identidade
2090513,Posso dizer que ela é boa de cama.,identidade
2090662,"Ela não achou muito bom, mais eu peguei;.",comportamentos
2091131,"Eu tô bem na fita, só mulher bonita.",aparencia
2091570,Ei ele é rei ele é cor.,identidade
2091632,"Ela quica, ela para.",comportamentos
2091760,O homem carinhoso fiel que te amava.,valores
2091817,Niguém sabe se ele é branco.,identidade
2092291,ele é todinho seu.,identidade
2092565,Ele é leão do império.,papel_social
2093494,Ela é magnética!,identidade
2093495,Ela é magnética!.,identidade
2093544,Ela é minha dor.,identidade
2093766,ela será eternamente gloriosa!.,valores
2094045,E depois que o menino nascer.,
2095533,Moço cansado de remar contra a maré.,
2096559,Eu sou um menino passarinho.,identidade
2096738,"Ela é falsa tá na cara, seu semblante já mostrou.",identidade
2096915,"O Tonho já tá liberado, e foi morar no cabaré..",
2097109,Quando passa uma mina manhosa.,comportamentos
2097263,"Mulher dengosa, quero.",
2097334,ache ela bem má ....,comportamentos
2097455,Uma mulher decente.,identidade
2097471,Ele é meu neto e eu sou cunhado dele.,identidade
2097475,Acaba esse garoto sendo meu avô.,identidade
2097602,"Ele é tão palpitoso, tão fofinho e bonitinho.",identidade
2097751,Todo homem é sonhador.,habilidades
2097784,"Chamego de motorista, é menina é menina.",identidade
2097931,"Mãe menininha rezando, pra gente no cantua..",identidade
2098324,De manhã ele mesmo traz o lanche.,comportamentos
2098887,Mas no forró se tiver mulher bonita.,identidade
2099561,por onde anda aquela moça feiticeira.,identidade
2099715,Eu quero alguém pra balançar meu coração.,comportamentos
2099974,Ela não tem mais celular;.,identidade
2100134,"Quanta alegria das meninas dançadeiras,.",comportamentos
2100149,"Ela é a dona,.",identidade
2100296,Faz o homem menino viver mais feliz.,identidade
2101507,Ele é famoso.,identidade
2101673,Tem tanta menina bonita.,aparencia
2101959,que não gostava de festas / e tinha três filhas solteiras /.,comportamentos
2102038,Com a filha mais nova do patrão.,outros
2102048,Mas só vou com a filha mais nova do patrão.,identidade
2102057,Cachaça e mulher bonita foi a minha perdição.,aparencia
2102179,Homem casado quando tá cheio no dinheiro.,papel_social
2102208,quando chega no samba ela mostra que é bamba ela é nota dez.,habilidades
2102364,saudade não tem braço mas aperta ela é uma porta aberta.,outros
2102470,sei que essa menina tá apaixonada.,valores
2102488,sou um homem diferente.,identidade
2103143,E a namorada analisada por sobre o divã.,comportamentos
2103280,"Moça donzela, mulher dama ilusão.",identidade
2103485,"Moça linda, por favor,.",aparencia
2103631,No meu tempo de criança eu era menino chato.,comportamentos
2103646,Uma moça bonita.,aparencia
2103654,Mas uma moça bonita.,aparencia
2104249,Nesse jeitinho de moça brejeira.,comportamentos
2104412,Porque ele é um pedaço de mim.,identidade
2104576,Xangô é peixe do mar.,identidade
2105011,Ela é cheirosinha.,identidade
2105243,No norte ele era querido.,identidade
2105502,Eu sou o fogo ela é a lenha da fogueira.,identidade
2105668,Moça bonita bota água de cheiro.,aparencia
2105826,Ele é um artista.,outros
2105913,Mulher bonita na sala a gritar.,aparencia
2106006,Se a mulher for boa no mocotó.,valores
2106056,Dança cabra muito feio e muita menina bunita.,aparencia
2106674,"Que mulher doida,doida,doida,doida.",comportamentos
2106725,Essa mulher tão boa de cama.,habilidades
2107011,E a mulher nao é chegada em homem nao.,identidade
2107160,Eu arrochei uma menina tão linda.,
2107164,essa mulher tão boa de cama.,habilidades
2107166,eita mulher tão boa de cama.,habilidades
2107267,"Mas ela é feia, é feia, é feia, é feia que doi.",identidade
2107394,"que mulher doida,doida,doida doida,doida doida doida.",identidade
2107481,O homem quando é forte.,identidade
2107502,Vc é fogosa demais.,comportamentos
2108064,Nem homem bonito.,
2108799,Alagoas é mulher é boa (bebe e beija).,outros
2109249,"Antigamente as meninas cozinhavam igual mamãe,.",outros
2109250,"hoje em dia elas estão bebendo igual papai"".",comportamentos
2109261,ninguém vai me mudar não existe homem perfeito..,outros
2109597,As meninas gingam gigam sem parar.,comportamentos
2111432,Nessa história ela é a dama.,identidade
2111767,Sou rapaz honesto.,identidade
2111812,Uma mulher bonitinha.,
2111864,"Deixa ele desmontado,deixa ele torto,.",comportamentos
2111949,"Você é um homem casado,.",identidade
2112749,O homem é bicho feroz.,
2112769,você é um homem casado.,
2113761,Mulher bonita pra admirar.,aparencia
2113905,"Virou homem forte, não teve receio.",habilidades
2114045,ele é dono do império.,identidade
2114093,Ele tá apaixonado.,comportamentos
2114323,Pra filha mais velha comprou um.,identidade
2114408,"""Que garoto esperto.",identidade
2114893,Sertanejo homem forte.,identidade
2115015,"Ela é top, e eu do samba quente.",outros
2115249,"Enquanto ela deu duro, não deram valor..",habilidades
2116746,Nesta pátria mãe querida.,identidade
2116956,Menina dona do meu amor.,identidade
2117106,Mulheres guerreiras.,identidade
2117200,Dizem que a mulher é a parte mais fraca.,valores
2117482,Essa mulher é pura beleza.,aparencia
2117597,Teresa era bem forte.,identidade
2118621,"Tu és ,a filha pródiga que volta,.",outros
2118925,Benedito não foi encontrado.,outros
2119831,Mas ele é o rei da prosa.,identidade
2119855,Ele é hors concours.,identidade
2120046,Não acredito em homem valente.,valores
2120149,Ela fica chateada.,identidade
2120945,Que ela é feliz.,identidade
2121598,Minha moça bonita!.,aparencia
2122730,E também assim é a mulher peituda.,aparencia
2125744,A mina é sensação.,identidade
2128008,Tem homem que não abre mão de uma mulher gordinha.,aparencia
2128012,Tem homem que se apaixona por mulher carente.,valores
2128035,Uma mina bonita.,aparencia
2128351,"Essa mulher já ta cheia de magoa,.",comportamentos
2128358,Ela é uma dama que honra a fidelidade.,comportamentos
2128369,Essa mulher ta cheia de lamentos.,comportamentos
2128709,"Ela é linda, é divinal, é produto da favela.",
2129036,"É pimenta malagueta, mulher esporreta, vai te complicar.",identidade
2129052,"Ela já tá serelepe, dizendo a todos no samba.",aparencia
2129056,"Ela tá cheia de graça, falou que pega de tapa.",comportamentos
2130351,Um cavalheiro sonhador.,identidade
2130395,Ela rouba a cena ela é turbinada.,identidade
2130396,Ela é saliente toda marombada.,aparencia
2130397,Ela é atraente toda desenhada.,identidade
2130398,Ela é gata de elite só curte área vip.,aparencia
2130502,Mas ele estava indecente.,aparencia
2130957,Mulher foi feita para o tanque.,identidade
2132738,menina segura esse teu pensamento.,comportamentos
2133158,"Eu sei, minha namorada é linda.",identidade
2133332,Me faço um namorado tão perfeito.,papel_social
2133485,"Olha só mas que loucura, essa menina é uma doçura.",identidade
2134415,Que eu sou o homem mais feliz.,identidade
2134429,Hoje sou um homem feliz.,identidade
2135506,Ela é boa companheira.,identidade
2135674,MAS BOTA ELA NA MINHA FITA.,outros
2136295,Menina bonita me temperou.,outros
2136614,"Um homem feliz, amor.",identidade
2137156,"E ela é tão perfeita, só que não pra mim.",identidade
2137568,Achou que eu não encontraria uma mina melhor.,habilidades
2137638,Ele é apaixonado.,comportamentos
2137699,"Homem comum e até infiel, meu deus do céu.",identidade
2138671,Ela é dona dos desejos..,identidade
2138694,Minha princesa bandida....,identidade
2139655,Esse teu jeitinho de mulher difícil me pegou.,identidade
2140580,"essa mulher menina, cativante.",aparencia
2140875,Cheio de mulheres lindas.,
2140925,Ela é a namorada do meu melhor amigo.,identidade
2140994,Me sentia o homem mais importante.,identidade
2141975,Ela é incrível.,identidade
2142008,Ela é tão vistosa.,identidade
2142017,"Com um senhor cego e tão velho, eu pego um prego....",identidade
2142092,"Casar com mulher feia, mulher feia não convém.",aparencia
2142094,"Não me convém, mulher feia não convém.",valores
2142100,"Casar com mulher linda, mulher linda não convém.",aparencia
2142102,"Não me convém, mulher linda não convém.",identidade
2142108,"Casar com mulher baixa, mulher baixa não convém.",identidade
2142110,"Não me convém, mulher baixa não convém.",aparencia
2142116,"Casar com mulher alta, mulher alta não convém.",valores
2142124,"Casar com mulher nova, mulher nova não convém.",identidade
2142134,"Não me convém, mulher velha não convém.",aparencia
2142140,"Casar com mulher virgem, mulher virgem não convém.",papel_social
2142142,"Não me convém, mulher virgem não convém.",identidade
2142156,"Casar com mulher fácil, mulher fácil não vai dar.",outros
2142194,"Casar com mulher loira, mulher loira não convém.",aparencia
2142196,"Não me convém, mulher loira não convém.",aparencia
2142204,"Não me convém, mulher pobre não convém.",identidade
2142210,"Casar com mulher rica, mulher rica me convém.",identidade
2142287,"Ela é descolada,.",identidade
2142919,"Ele é baixinho, musculoso.",aparencia
2143131,sou um homem tão fiel.,valores
2144007,"Ela é minha cinderela, eu posso ser da favela.",papel_social
2144194,"Ela é cheirosa, sabe que é gostosa.",identidade
2144198,Essa mina é diferente.,identidade
2144240,Mas pra variar ele já tava enrolado.,comportamentos
2144583,A minha namorada anda desconfiada.,papel_social
2144605,"A minha namorada é linda, vale ouro.",identidade
2144943,Detalhes da mulher perfeita que é pra mim.,identidade
2144948,Era uma mina diferente em cada esquina..,identidade
2144956,"Ela é pagodeira, vai pro samba a semana inteira,.",identidade
2145611,"Eu quis te olhar, a mulher nua.",outros
2146062,Pois a mulher é uma coisa bem singela.,identidade
2147345,(Agora o seguinte: tem mulher virgem aqui?,identidade
2147801,"Moça bonita, pescoço alto, aveludado, olhar de fada, voce é foda....",identidade
2147979,Ela vem toda maneira menina ligeira.,
2147991,"Ela é funk, ela é rock, ela é bamba.",identidade
2148410,Ela é a dona da parada.,identidade
2148904,Você que lê livros de mulher nua.,identidade
2148933,"Ela é diferente,.",identidade
2148934,Ela é engraçada.,identidade
2148940,O assunto é futebol e ela tá atualizada.,outros
2148950,Ela trabalha independente.,comportamentos
2148951,Sempre disposta ela sempre tá contente.,identidade
2149235,"Mina certa, parei em você.",comportamentos
2149554,Alma de menina doce de viver.,identidade
2149865,Eita mulher ciumenta.,comportamentos
2152303,Eu hoje sou um homem mais feliz.,identidade
2152805,Ela não é tão santa como você acha.,identidade
2153725,Alma de menina boa de viver.,
2153839,Menina linda cor doce e singela.,identidade
2153855,Contido nesse favo sedutor vem minha rainha dona do dom de seduzir.,identidade
2154273,Cuidado ele é o cara!.,identidade
2154281,Porque ele é o cara do momento.,identidade
2154775,ex namorada é mesmo assim.,papel_social
2155065,ele é teu amigo.,identidade
2155601,Pra nossa pátria mãe gentil melhorar.,outros
2155702,"Ela tá doidinha, Tá maluquinha.",identidade
2155827,Mulheres elegantes vestidas de prata.,identidade
2155934,Ela canta bem alto que é pra vagabundo chorar.,comportamentos
2156327,"Brasil, oh pátria amada mãe gentil.",outros
2157157,Essa garota é linda ..,identidade
