frase_id,frase,majority_annotation
3264614,Deus eu sigo ele é meu socorro me ajuda a caminhar.,sim
3265226,Minha mãe é firme como o sol.,sim
3265585,Senhor motorista.,sim
3266664,"Louca, essa mina é louca
.",sim
3268607,Whindersson é top.,sim
3269074,Eu não nego ele é safado e ainda por cima é carinhoso.,sim
3269075,Ele faz tão gostoso.,sim
3269127,Ele faz tão gostoso (Faz tão gostoso).,sim
3269137,"Ele faz tão gostoso (Vem cá, gostoso).",sim
3270811,É que tem tanto homem bonito na cidade.,sim
3271637,"Elas são coadjuvantes, não, melhor, figurantes.",sim
3273434,"Minha mulher gato
.",sim
3273548,Se liga menina mulher é!.,sim
3274369,"Que ela não é nada sério
.",sim
3276021,"II ele é legal mesmo, hein?.",sim
3277553,Ele não pode ficar parado.,sim
3277598,Por fora ele é crocante.,sim
3277760,"(ela é fabulosa) !
.",sim
3278104,no viva voz dois avós paternos e fraternos.,sim
3278108,Ela é a primogênita do ti ti ti.,sim
3278109,ela é a primogênita da ji ji ji.,sim
3278976,"Mais, ela é acostumada a jogar.",sim
3278988,"Ela é a gastadora, é a gastadeira.",sim
3278989,"Ela é a gastadora, é a gastadeira
.",sim
3278993,"Ela é a compradora, é a gastadeira.",sim
3278994,"Ela é a compradora, é a gastadeira
.",sim
3278998,Ela é mais feliz gastando do que com casamento.,sim
3279013,"Ela é a compradora, ela é a gastadeira.",sim
3279110,"Ela é dominadora, ele se sente sufocado, ele.",sim
3279255,Juro que pensei que ela era feminina.,sim
3279262,Ela é moral de homem.,sim
3279795,"Eu vim lá da zona oeste, ela é menina da zona sul
.",sim
3279796,"Menina mulher, que intimida atitude.",sim
3280246,Princesa negra de.,sim
3280356,"Menina mulher, bonita pra caramba.",sim
3280579,ela é água e eu sou vento.,sim
3281085,"Paixões mais sinceras com a dama mais sensível
.",sim
3281763,Porque ele é ícone do pós-sexo.,sim
3282189,Ela é a dona de si.,sim
3282193,Ela é uma lady.,sim
3282198,Ela não é mercadoria.,sim
3284126,Ela está presa em sua decisão.,sim
3284152,se eles foram felizes pra sempre!,sim
3285239,E eu garoto normal.,sim
3287578,Ela é tão confusa.,sim
3289357,E o senhor extraterrestre.,sim
3290380,Era a menina bonita.,sim
3290462,Quem quiser moça formosa!.,sim
3291547,Menino irmão dos que erram pelas ruas.,sim
3293422,"Menina caprichosa e má
.",sim
3295013,Com ar de menina boa!.,sim
3295375,Eu tenho o marido pobre.,sim
3295541,homens vazios.,sim
3295845,mãe pobre à beira do rio!.,sim
3295850,Mãe pobre à beira do rio!.,sim
3295965,Senhores tiranos que do baralho.,sim
3296471,Pedro é bom de dizer.,sim
3296774,"Maria é moça noiva,.",sim
3296977,Não quero um homem sincero.,sim
3297443,Toda mulher ciumenta.,sim
3297469,E um homem velho.,sim
3298150,Ela linda essa mulher.,sim
3298154,Ela linda vai cantar.,sim
3298512,"Estouram os fogos os rapazes novos,.",sim
3298822,"Ja cantei mulher bonita, também cantei mulher feia.",sim
3298823,"Mulher baixinha faz a fita a mulher alta tonteia
.",sim
3299720,Mostrei ao moço impertinente.,sim
3299909,O ser retoma mulher bem fofinha.,sim
3300158,"Dos homens fui escravo, pra você.",sim
3300164,"Não chore mãe querida, não manche seu coração.",sim
3300883,"Senhora dona da casa, traz seu filho pra cantar.",sim
3301604,É a menina mais bestial.,sim
3301830,Era assim que mãe preta fazia.,sim
3301834,"Mãe preta mais uma lágrima, enxugava.",sim
3301835,"Mãe preta, mãe preta.",sim
3301855,E o homem luar a janela.,sim
3302044,Menina és tão atrevida sem medo da vida.,sim
3302052,Menina não é coisa boa andar.,sim
3302061,Um dia menina atrevida.,sim
3302070,"Ai, menina linda, não faz assim comigo não.",sim
3302071,"Ai, menina linda, não faz assim comigo não
.",sim
3302072,"Menina faceira, do olhar sereno.",sim
3302441,Da minha mãe já velhinha.,sim
3302688,Êta mulher chorona.,sim
3302695,"Mulher chorona, chega de chorar
.",sim
3302703,"Mulher chorona, chega de chorar.",sim
3302822,"Porque ela não é mais solteira (bis)
.",sim
3303346,Lá vai rei morto rei posto.,sim
3304084,Menina namoradeira.,sim
3304217,Tô de namoro com uma moça solteirona.,sim
3304220,Estão falando que ela é muito coroa.,sim
3304221,"Ela é madura, já tem mais de 30 anos.",sim
3304227,"Menina nova é muito bom, mas mete medo.",sim
3304241,Dona de casa tem que ser mulher madura.,sim
3304537,"Que a rainha louca não gostava
.",sim
3304713,Que importa se ele é branco ou forte.,sim
3304763,Ele é dono disso e faz aquilo.,sim
3304852,"Rosinha és tão vaidosa, não queres ninguém da aldeia.",sim
3304853,Rosinha és tão vaidosa não queres ninguém da aldeia.,sim
3306998,Não sei que diga ele era tão desengonçado.,sim
3307795,"E de tetas até à cintura há mulheres crepitantes,.",sim
3309374,Menino pobre teu lar.,sim
3309392,Menino pobre o teu lar.,sim
3310229,"Ele é querido, ele é amado.",sim
3311465,Minha avó negra sabia.,sim
3312586,Ele é rapaz novo.,sim
3312650,"Mãe preta mais uma lágrima enxugava
.",sim
3312651,"Mãe preta, mãe preta
.",sim
3312653,Mãe preta embalava o filho branco do sinhô.,sim
3312738,A palavra brotou da boca dum homem bom.,sim
3314143,Casava c'um homem cego.,sim
3314727,"mulher misteriosa,.",sim
3318214,Porque ela fala mais alto.,sim
3319026,"Ela bem aqui pertinho de mim
.",sim
3319053,Senhora é mãe como vocês.,sim
3319114,"Moça bonita, flor na janela.",sim
3319123,Velha mina seresteira.,sim
3319847,Porque ele é mais sábio.,sim
3320027,A menina é tão bonita.,sim
3321061,Mas ela é uma ave de rapina.,sim
3321995,E sua mãe cheia de sacolas.,sim
3323170,O nordestino hoje é homem diferente.,sim
3323428,"E já que ela é curta, vamos curtir sem pressa.",sim
3324636,"Ela está sempre presente
.",sim
3325122,Sei que tem homem casado do juramento esquecendo.,sim
3325802,Mulher chata e pernilongo.,sim
3325833,Quem casou com mulher linda.,sim
3325841,Quem casou com mulher bela.,sim
3326050,"Mas esse homem forte, tão determinado.",sim
3326959,Transformando um homem maduro.,sim
3327275,"Quando eu a vi, pensei: ela é roqueira.",sim
3327277,"Quando a vi ouvindo rap, disse: ela é funkeira.",sim
3327284,"Ela é maravilhosa, ela é demais
.",sim
3327285,Quando beijei sua boca vi que ela é doideira.,sim
3327286,Quando ela ficou zangada vi que ela é madeira.,sim
3327298,"Que mulher maravilhosa, que mulher faceira.",sim
3327469,"essa menina é perdição
.",sim
3327667,Mulher carente arrocha depois do.,sim
3328291,"De um homem terrível só pra lhe aguardar
.",sim
3328667,"Essa menina é muito linda tua beleza
.",sim
3328871,"De forró de cachaçada, de uma mulher bonequeira.",sim
3329526,Para ela ser tua.,sim
3329670,Só o senhor tá desconforme.,sim
3330166,Mulher ingrata e fingida.,sim
3330641,"Mas não tenha pena se ele é matador
.",sim
3331006,Ela era uma morane dos olhinhos averdeados.,sim
3331108,"moça bonita o tei, tei comom.",sim
3331147,"A mãe orgulhosa, diz pras vizinhas.",sim
3331905,"E o menino bobo se apaixonou
.",sim
3331906,E o menino bobo se apaixonou.,sim
3332641,"E onde tem mulher bonita, eu chego primeiro.",sim
3332645,"Onde tem mulher bonita, eu chego primeiro.",sim
3333137,"Menino bicho acostumado
.",sim
3333542,"Eu quero uma morena, menina pequena que saiba beijar
.",sim
3334108,"Ele era filho de alguém, e tinha filho e mulher?.",sim
3335116,"Mulher bonita é a fraqueza dos vaqueiros desse mundo
.",sim
3335714,Por que eu sei que ele é fraco.,sim
3336226,Ela tá viciada no galope.,sim
3336611,É que ela é toda santinha princesa carinha de baby.,sim
3336646,Ela vem pronta pro abate.,sim
3337507,Ele te deixa insegura.,sim
3338414,"Ô mulher ruim

.",sim
3338417,"Ô mulher ruim
.",sim
3339675,"Que, às vezes, o homem é chato.",sim
3339987,Todo homem vagabundo a vida só atrapalha.,sim
3340012,É viciado em bozó dama sinuca e baralho.,sim
3340083,pra salvar gente inocente.,sim
3340152,antigamente uma mãe criava uma filha bela.,sim
3340215,"não é a toa que hoje ele é rei na pirataria
.",sim
3343679,"Este homem é tão valente, que parece brincadeira, na sua jurisdição, .",sim
3343681,"Eu mesmo já vi de perto ele sozinho acabar com uma feira!
.",sim
3343767,Ele tá muito diferente.,sim
3343849,Tem tanta mulher bonita.,sim
3343962,"Garota bonita, suor e poeira.",sim
3344006,"E Lindú, sua voz de menino sabiá
.",sim
3344021,Lia é branca que só leite.,sim
3344075,Há fogo menina nova.,sim
3344103,Você tem um homem completo.,sim
3344433,E fez uma menina linda.,sim
3344723,"Se tem mulher bonita, o velho já tá de lado.",sim
3344766,"Se tem mulher bonita, o velho já tá do lado.",sim
3344923,Ela é mulher sem nome.,sim
3344976,"Ela é roleira, não tem pena do coitado
.",sim
3344977,"Acho bem feito, porque ele é gabola.",sim
3345720,O homem mais contente da cidade.,sim
3348641,Hoje ela chegou linda como nunca.,sim
3348758,"Ela ta diferente, ta saindo muito.",sim
3350234,Que ela é gente boa.,sim
3350305,"Mãe pura do meu senhor
.",sim
3350760,"De ter você, homem safado, pra mim.",sim
3350888,Mulher tão boa assim eu nunca vi.,sim
3351167,Ela é minha razão.,sim
3351529,"Sou um moço triste, meu mundo é pequeno.",sim
3351561,"Nunca vi menina louca, tão afoita desse jeito.",sim
3351578,"È menina afoita
.",sim
3351852,Deus muitos homens são cruéis.,sim
3351957,(Ele é sincero).,sim
3352233,Que pra tu deixar de ser mulher bandida.,sim
3352263,Ela é garota de programa.,sim
3352307,Mulher bonita eu pago dobrado.,sim
3352626,"Ela é boa de dança, baila dobra e balança.",sim
3352629,"Ela é toda sensual, gostosa.",sim
3355461,Ele é rei.,sim
3355515,"Realmente são todas elas divinas
.",sim
3355544,"Ei menino branco, o que é que você faz aqui?.",sim
3355582,"Mandela agora é livre
.",sim
3355606,Mandela agora é livre.,sim
3357417,"Minha mãe é negra,graças a.",sim
3357445,"""É brother...A minha mãe é negra,brother!.",sim
3358561,Olê mulher rendeira.,sim
3359195,Ela é doce e eu amo aquela gata.,sim
3359211,Ela é a atriz mais linda e eu sou a plateia.,sim
3359214,Ela é perfeita sendo uma garota singela.,sim
3359258,"Não é desfalque, ela é cadela.",sim
3359259,"Ela é presente, ela é completa.",sim
3359431,Do seu lado ela é uma santa.,sim
3359563,Porque ela é presente.,sim
3359617,Se ela tá perdida eu mostro como me encontrar.,sim
3359623,Ela joga sujo mas sabe que eu sou esperto.,sim
3360017,Ela fica sensacional.,sim
3360029,Ela é a garota dos meus sonhos.,sim
3360030,"Ela é uma tentação
.",sim
3360167,"Ela é fiel, é gavião, eu sei.",sim
3360243,"Pelada bem tatuada, mais que mulher sensual.",sim
3360314,"Ela é a mais gata, marrenta.",sim
3360317,Ela vem pronta toda linda.,sim
3360335,"Ela é linda e sensual, meiga atraente, tão especial.",sim
3360349,Ela é a perfeição inesquecível.,sim
3360404,Não tô pagando de senhor juiz.,sim
3360495,"Eu sou um garoto nato
.",sim
3360505,São dez da manhã e ela tá bem sex.,sim
3360530,"Menina sozinha, se sentiu trocada.",sim
3360559,"Ela só quer ser feliz não é alguém que quer dar troco, e tentou.",sim
3360720,"Ela é doce, ela desce desliza igual mel
.",sim
3360728,"Ela é selvagem, sabe que é.",sim
3360879,"Menino prodígio, acredita em si mesmo.",sim
3361127,Essa garota é doce tipo um sundae.,sim
3361182,Mina fica loca e prepara outro corte.,sim
3361699,"varias mulheres bonitas então pode chegar, ai ai!
.",sim
3362697,Ela é arrochada.,sim
3362704,Ela dança gostosinho.,sim
3362776,A mãe era viciada e o pai a maltratava.,sim
3362787,Ele era um assaltante.,sim
3362864,E sua filha ficou mais conhecida.,sim
3363360,Oh mulher abacaxi.,sim
3363420,Vou aproveitar que ele também ta louco.,sim
3363504,Essa mina é tenebrosa.,sim
3363563,"Mas ela já é mulher
.",sim
3363616,Ela é minha alegria].,sim
3363633,Ela sabe ser fiel.,sim
3364720,"O bonde é chave, é só mulher sagaz (Hmm).",sim
3365216,"Porque homem é homem e moleque é moleque
.",sim
3366159,"Só mulher gostosa, só cara parceiro.",sim
3366503,'Tá lotado de mina gostosa.,sim
3366624,"Amizade especial, ela é sinistra piranha profissional
.",sim
3367162,Nessa moça gostosin.,sim
3367174,"Nessa moça gostosin
.",sim
3367219,Se você soubesse que sua filha é mó safada.,sim
3367900,Ela é linda e perigosa.,sim
3368455,É porque eles tá preocupado com o hit do ano.,sim
3368589,Sem opinião que ele também foi ser trabalhador.,sim
3368701,"Minha mãe é dama, linda e fina.",sim
3368720,É tipo aquelas mulher brasileira que o.,sim
3369012,Desculpa gata garota mistério.,sim
3369303,E ela é linda e perigosa.,sim
3369724,Gucci ela é bem moderna.,sim
3369764,Dona da safadeza ela é dona da torre.,sim
3370100,Um verdinho do verdin pras menina saliente.,sim
3370313,"As mulher tá louca de verdade
.",sim
3370623,"Moça bela, tá discreta.",sim
3370760,Passou uma mina gata e eu me encantei.,sim
3370765,"Sei que ela não é casada, uns parça de quebra.",sim
3370772,"Ela é maior, eu sou novinho, mas as ideia consta.",sim
3370782,"Só tenho 18, sou menino novo, mas ela me ama
.",sim
3370786,"Só tenho 18, sou menino novo, mas ela me ama.",sim
3371055,"Que ela é linda, linda.",sim
3371079,"Por que ela é linda, linda.",sim
3371081,"Que ela é linda
.",sim
3371083,Porque ela é linda.,sim
3371332,"Dei valor na vida, ela não é ilusão.",sim
3371557,Ele é importado.,sim
3371726,Ela é toda marrenta.,sim
3371735,Essa garota mistério e não enconde essa polpa.,sim
3371737,Essa garota mistério e não esconde essa polpa.,sim
3371799,"Ela é incomparavel,ela e absoluta,
.",sim
3371954,"E ela tá ficando louca pra me dar
.",sim
3372276,E a mochila na garupa ela é experiente.,sim
3372300,Eu te ofereçendo grana não percebi que ela não era puta.,sim
3372395,"Essa mina é louca, louca, não liga se eu tô com outra.",sim
3372419,"É bom demais te ter, essa mina é louca.",sim
3372592,"Ela é puta, mas é uma.",sim
3372822,Ela ficou descontrolada.,sim
3373015,Que indique que o senhor é policial.,sim
3373931,Não duvide de uma mina cheia de sonho.,sim
3374524,"Moleque é zika, é treta.
.",sim
3375238,A nossa pátria mãe gentil se acostumou com os maus momento.,sim
3375897,De onde sai tanta mulher gostosa eu não sei.,sim
3376283,Não toca nela que ela tá tranquila.,sim
3376500,Ela é real só não é igual e rendeu uma inspiração.,sim
3376534,Eita mulher chique top linda atraente.,sim
3376618,O hiato na vida do menino poeta.,sim
3376675,Na intensidade ela tá graduada.,sim
3378961,A mãe tá dividida entre a ousadia e o love.,sim
3378967,"A mãe tá dividida entre a ousadia e o love
.",sim
3379096,"Deixar qualquer homem louco
.",sim
3379493,Mas ela não é mole não.,sim
3381192,"Ela é funkeira também, gosta de um baile.",sim
3381267,Ô pai me conceda essa moça linda e abençoada demais.,sim
3381277,Ela é bem suave como o vento.,sim
3381522,"Mano que menina descarada, ela é mó safada.",sim
3382461,"Essa mulher é quase inacreditável
.",sim
3382714,Oh essa mina é zica.,sim
3383102,Mano não foi fácil não.,sim
3383993,"Veja bem, Deus é bom todo o tempo, essa é a fita.",sim
3384216,"Pô, ela é diferenciada, mó pressão.",sim
3384247,"Pô, ela é diferente, mó pressão.",sim
3385008,"É bandido é picadilha, elas fica apaixonada
.",sim
3385057,Três minas gostosas em cima da minha cama.,sim
3385623,"No discreto, menino moderno.",sim
3385638,"Pergunta pras bandidas, em quem que elas tão gamada.",sim
3385738,Se ela é interesseira e tá no interesse.,sim
3385811,"Os garoto maroto, os garoto maroto.
.",sim
3385940,"Os garoto saliente
.",sim
3385973,"Com os garotos salientes
.",sim
3386276,"Coração ele é bandido pra ninguém roubar
.",sim
3386293,Ela é mó peça.,sim
3386571,"Que mulher gostosa, ela é do bonde do bumbum
.",sim
3386837,Tô ligado que essa mina é braba.,sim
3386849,"Ela é insaciável, classe, que elegante favelada.",sim
3387960,Uma princesa fiel de fechar pura.,sim
3387962,Mulher é ísca e eu doido pra fisgar.,sim
3388071,Hoje ela é dona da.,sim
3388354,"essa mina é chapa quente
.",sim
3388553,"Ela tá doidona e não disfarça
.",sim
3388574,"Ela desce gostoso
.",sim
3388872,"Ela é a mina que você respeita
.",sim
3388952,Sei que ela é diferenciada e isso chega a parar.,sim
3388979,Mas quando ela tá nervosa.,sim
3389893,"Ela tá soltinha, tipo modo facinha.",sim
3389895,"Ela tá soltinha, tipo modo.",sim
3389900,"E ela tá soltinha, ativo modo facinha.",sim
3390345,"Ela quica no grau, ela é profissional.",sim
3390587,"Vai, menina braba.",sim
3391186,a menina é bem truqueira.,sim
3391413,Ela é a cara do crime.,sim
3392143,Mas que mina experiente é muito gostosa.,sim
3392145,Mais que mina experiente é muito gostosa.,sim
3392166,Ela é gostosa maravilhosa é linda e cheirosa.,sim
3393453,Senhor é tão fiel.,sim
3395049,Ele é fiel e justo.,sim
3395173,"Ele é rei, ele é.",sim
3395679,"Eu falo dele, ele é o rei.",sim
3396112,Ele faz visível.,sim
3396138,Ele é ousado é insistente ele vai lutar.,sim
3396250,Aquele homem valente em um menino se tornou.,sim
3396283,Senhor é santo.,sim
